Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
62431-6498,QB,Tom,Tom Brady,Brady,21.75299987792969,20,16000,DAL@TB,TB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
62431-31716,QB,Dak,Dak Prescott,Prescott,23.18999989827474,6,15500,DAL@TB,DAL,TB,,,,,,MVP - 1.5X Points/AnyFLEX
62431-38791,RB,Ezekiel,Ezekiel Elliott,Elliott,13.17999979654948,15,14000,DAL@TB,DAL,TB,,,,,,MVP - 1.5X Points/AnyFLEX
62431-32384,WR,Mike,Mike Evans,Evans,12.575,20,13000,DAL@TB,TB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
62431-55635,WR,Chris,Chris Godwin,Godwin,12.268750190734863,16,12500,DAL@TB,TB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
62431-31001,WR,Amari,Amari Cooper,Cooper,11.925000190734863,16,12000,DAL@TB,DAL,TB,,,,,,MVP - 1.5X Points/AnyFLEX
62431-52922,RB,Leonard,Leonard Fournette,Fournette,11.987500190734863,16,11000,DAL@TB,TB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
62431-69304,QB,Kyle,Kyle Trask,Trask,,,10000,DAL@TB,TB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
62431-86631,WR,CeeDee,CeeDee Lamb,Lamb,11.293749809265137,16,10000,DAL@TB,DAL,TB,,,,,,MVP - 1.5X Points/AnyFLEX
62431-63591,RB,Ronald,Ronald Jones II,Jones II,10.952940996955423,17,9500,DAL@TB,TB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
62431-69956,WR,Michael,Michael Gallup,Gallup,8.987500190734863,16,9000,DAL@TB,DAL,TB,,,,,,MVP - 1.5X Points/AnyFLEX
62431-11612,WR,Antonio,Antonio Brown,Brown,10.075000127156576,12,9000,DAL@TB,TB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
62431-73575,K,Jose,Jose Borregales,Borregales,,,8500,DAL@TB,TB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
62431-6767,K,Ryan,Ryan Succop,Succop,9.35,20,8500,DAL@TB,TB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
62431-40714,K,Hunter,Hunter Niswander,Niswander,0,8,8000,DAL@TB,DAL,TB,IR,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
62431-22109,K,Greg,Greg Zuerlein,Zuerlein,9.5625,16,8000,DAL@TB,DAL,TB,,,,,,MVP - 1.5X Points/AnyFLEX
62431-63759,RB,Tony,Tony Pollard,Pollard,6.675000190734863,16,7500,DAL@TB,DAL,TB,,,,,,MVP - 1.5X Points/AnyFLEX
62431-11460,TE,Rob,Rob Gronkowski,Gronkowski,7.69000015258789,20,7500,DAL@TB,TB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
62431-25290,RB,Giovani,Giovani Bernard,Bernard,8.412500381469727,16,7000,DAL@TB,TB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
62431-61273,WR,Scotty,Scotty Miller,Miller,5.694444444444445,18,7000,DAL@TB,TB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
62431-55042,TE,Dalton,Dalton Schultz,Schultz,7.1875,16,6500,DAL@TB,DAL,TB,,,,,,MVP - 1.5X Points/AnyFLEX
62431-39286,TE,O.J.,O.J. Howard,Howard,8.024999618530273,4,6500,DAL@TB,TB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
62431-27527,TE,Blake,Blake Jarwin,Jarwin,0.8500000238418579,2,6000,DAL@TB,DAL,TB,,,,,,MVP - 1.5X Points/AnyFLEX
62431-54782,TE,Cameron,Cameron Brate,Brate,4.982352761661305,17,6000,DAL@TB,TB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
62431-69581,WR,Cedrick,Cedrick Wilson,Wilson,4.311999893188476,10,5500,DAL@TB,DAL,TB,,,,,,MVP - 1.5X Points/AnyFLEX
62431-68712,WR,Tyler,Tyler Johnson,Johnson,3,13,5500,DAL@TB,TB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
62431-69894,RB,Sewo,Sewo Olonilua,Olonilua,0,1,5000,DAL@TB,DAL,TB,IR,Neck,,,,MVP - 1.5X Points/AnyFLEX
62431-92552,WR,Brennan,Brennan Eagles,Eagles,,,5000,DAL@TB,DAL,TB,,,,,,MVP - 1.5X Points/AnyFLEX
62431-83083,WR,Justin,Justin Watson,Watson,2.5799999237060547,5,5000,DAL@TB,TB,DAL,NA,Knee,,,,MVP - 1.5X Points/AnyFLEX
62431-69898,TE,Artayvious,Artayvious Lynn,Lynn,,,5000,DAL@TB,DAL,TB,,,,,,MVP - 1.5X Points/AnyFLEX
62431-89613,WR,Simi,Simi Fehoko,Fehoko,,,5000,DAL@TB,DAL,TB,,,,,,MVP - 1.5X Points/AnyFLEX
62431-69518,WR,T.J.,T.J. Simmons Jr.,Simmons Jr.,,,5000,DAL@TB,TB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
62431-88213,RB,Brenden,Brenden Knox,Knox,,,5000,DAL@TB,DAL,TB,,,,,,MVP - 1.5X Points/AnyFLEX
62431-29985,WR,Jaydon,Jaydon Mickens,Mickens,0.6642857279096331,14,5000,DAL@TB,TB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
62431-33702,QB,Ryan,Ryan Griffin,Griffin,0.3100000023841858,2,5000,DAL@TB,TB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
62431-44715,QB,Cooper,Cooper Rush,Rush,0,1,5000,DAL@TB,DAL,TB,,,,,,MVP - 1.5X Points/AnyFLEX
62431-55088,WR,Malik,Malik Turner,Turner,0,1,5000,DAL@TB,DAL,TB,IR,Foot,,,,MVP - 1.5X Points/AnyFLEX
62431-79920,WR,Cyril,Cyril Grayson,Grayson,0,2,5000,DAL@TB,TB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
62431-56248,WR,Noah,Noah Brown,Brown,2.279999923706055,10,5000,DAL@TB,DAL,TB,,,,,,MVP - 1.5X Points/AnyFLEX
62431-27065,WR,Deante,Deante Burton,Burton,0,1,5000,DAL@TB,DAL,TB,,,,,,MVP - 1.5X Points/AnyFLEX
62431-68155,TE,Codey,Codey McElroy,McElroy,3.5,1,5000,DAL@TB,TB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
62431-92093,WR,Jaelon,Jaelon Darden,Darden,,,5000,DAL@TB,TB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
62431-30654,TE,Jerell,Jerell Adams,Adams,0,1,5000,DAL@TB,TB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
62431-33472,RB,C.J.,C.J. Prosise,Prosise,2.0399999618530273,5,5000,DAL@TB,TB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
62431-31169,TE,Jeremy,Jeremy Sprinkle,Sprinkle,0.48000001907348633,5,5000,DAL@TB,DAL,TB,,,,,,MVP - 1.5X Points/AnyFLEX
62431-72135,WR,T.J.,T.J. Vasher,Vasher,,,5000,DAL@TB,DAL,TB,IR,Knee - meniscus,,,,MVP - 1.5X Points/AnyFLEX
62431-64974,RB,Francis,Francis Bernard,Bernard,0,1,5000,DAL@TB,DAL,TB,IR,Hamstring,,,,MVP - 1.5X Points/AnyFLEX
62431-54863,WR,C.J.,C.J. Goodwin,Goodwin,0,5,5000,DAL@TB,DAL,TB,,,,,,MVP - 1.5X Points/AnyFLEX
62431-91214,WR,Stephen,Stephen Guidry,Guidry,0,1,5000,DAL@TB,DAL,TB,,,,,,MVP - 1.5X Points/AnyFLEX
62431-71382,WR,Osirus,Osirus Mitchell,Mitchell,,,5000,DAL@TB,DAL,TB,,,,,,MVP - 1.5X Points/AnyFLEX
62431-149717,RB,JaQuan,JaQuan Hardy,Hardy,,,5000,DAL@TB,DAL,TB,,,,,,MVP - 1.5X Points/AnyFLEX
62431-130268,WR,Josh,Josh Pearson,Pearson,,,5000,DAL@TB,TB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
